Location,Continent,Date,DailyCases,DaysSinceStart,DailySlope,MaxSlope
Egypt,Africa,2020-06-25,1569,155,0.8520059442383128,272.2729555293894
Egypt,Africa,2020-06-26,1625,156,0.8524906202623924,272.2729555293894
Egypt,Africa,2020-06-27,1168,157,0.8529766833045737,272.2729555293894
Egypt,Africa,2020-06-28,1265,158,0.8534641393273216,272.2729555293894
Egypt,Africa,2020-06-29,1566,159,0.8539529943273253,272.2729555293894
Egypt,Africa,2020-06-30,1557,160,0.8544432543357436,272.2729555293894
Egypt,Africa,2020-07-01,1503,161,0.8549349254184536,272.2729555293894
Egypt,Africa,2020-07-02,1485,162,0.8554280136763004,272.2729555293894
Egypt,Africa,2020-07-03,1412,163,0.8559225252453495,272.2729555293894
Egypt,Africa,2020-07-04,1324,164,0.8564184662971414,272.2729555293894
Egypt,Africa,2020-07-05,1218,165,0.8569158430389483,272.2729555293894
Egypt,Africa,2020-07-06,969,166,0.8574146617140335,272.2729555293894
Egypt,Africa,2020-07-07,1057,167,0.8579149286019117,272.2729555293894
Egypt,Africa,2020-07-08,1025,168,0.8584166500186134,272.2729555293894
Egypt,Africa,2020-07-09,950,169,0.8589198323169503,272.2729555293894
Egypt,Africa,2020-07-10,981,170,0.8594244818867834,272.2729555293894
Egypt,Africa,2020-07-11,923,171,0.8599306051552937,272.2729555293894
Egypt,Africa,2020-07-12,912,172,0.8604382085872548,272.2729555293894
Egypt,Africa,2020-07-13,931,173,0.8609472986853084,272.2729555293894
Egypt,Africa,2020-07-14,929,174,0.8614578819902418,272.2729555293894
Egypt,Africa,2020-07-15,913,175,0.8619699650812681,272.2729555293894
Egypt,Africa,2020-07-16,928,176,0.8624835545763088,272.2729555293894
Egypt,Africa,2020-07-17,703,177,0.8629986571322787,272.2729555293894
Egypt,Africa,2020-07-18,698,178,0.8635152794453741,272.2729555293894
Egypt,Africa,2020-07-19,603,179,0.8640334282513621,272.2729555293894
Egypt,Africa,2020-07-20,627,180,0.864553110325874,272.2729555293894
Egypt,Africa,2020-07-21,676,181,0.8650743324847004,272.2729555293894
Egypt,Africa,2020-07-22,667,182,0.8655971015840894,272.2729555293894
Egypt,Africa,2020-07-23,668,183,0.8661214245210467,272.2729555293894
Egypt,Africa,2020-07-24,659,184,0.8666473082336393,272.2729555293894
Egypt,Africa,2020-07-25,511,185,0.8671747597013018,272.2729555293894
Egypt,Africa,2020-07-26,479,186,0.8677037859451446,272.2729555293894
Egypt,Africa,2020-07-27,420,187,0.8682343940282657,272.2729555293894
Egypt,Africa,2020-07-28,465,188,0.8687665910560651,272.2729555293894
Egypt,Africa,2020-07-29,409,189,0.8693003841765619,272.2729555293894
Egypt,Africa,2020-07-30,401,190,0.8698357805807141,272.2729555293894
Egypt,Africa,2020-07-31,321,191,0.870372787502742,272.2729555293894
Egypt,Africa,2020-08-01,238,192,0.8709114122204538,272.2729555293894
Egypt,Africa,2020-08-02,167,193,0.871451662055574,272.2729555293894
Egypt,Africa,2020-08-03,157,194,0.8719935443740757,272.2729555293894
Egypt,Africa,2020-08-04,112,195,0.8725370665865152,272.2729555293894
Egypt,Africa,2020-08-05,123,196,0.8730822361483697,272.2729555293894
Egypt,Africa,2020-08-06,131,197,0.8736290605603784,272.2729555293894
Egypt,Africa,2020-08-07,141,198,0.8741775473688861,272.2729555293894
Egypt,Africa,2020-08-08,167,199,0.8747277041661908,272.2729555293894
Egypt,Africa,2020-08-09,178,200,0.875279538590894,272.2729555293894
Egypt,Africa,2020-08-10,174,201,0.8758330583282539,272.2729555293894
Egypt,Africa,2020-08-11,168,202,0.8763882711105421,272.2729555293894
Egypt,Africa,2020-08-12,129,203,0.8769451847174042,272.2729555293894
Egypt,Africa,2020-08-13,145,204,0.8775038069762229,272.2729555293894
Egypt,Africa,2020-08-14,112,205,0.8780641457624844,272.2729555293894
Egypt,Africa,2020-08-15,116,206,0.8786262090001488,272.2729555293894
Egypt,Africa,2020-08-16,139,207,0.8791900046620239,272.2729555293894
Egypt,Africa,2020-08-17,115,208,0.8797555407701415,272.2729555293894
Egypt,Africa,2020-08-18,163,209,0.8803228253961384,272.2729555293894
Egypt,Africa,2020-08-19,161,210,0.8808918666616403,272.2729555293894
Egypt,Africa,2020-08-20,111,211,0.8814626727386493,272.2729555293894
Egypt,Africa,2020-08-21,123,212,0.8820352518499351,272.2729555293894
Egypt,Africa,2020-08-22,89,213,0.88260961226943,272.2729555293894
Egypt,Africa,2020-08-23,103,214,0.8831857623226272,272.2729555293894
Egypt,Africa,2020-08-24,138,215,0.8837637103869834,272.2729555293894
Egypt,Africa,2020-08-25,141,216,0.8843434648923244,272.2729555293894
Egypt,Africa,2020-08-26,206,217,0.8849250343212555,272.2729555293894
Egypt,Africa,2020-08-27,237,218,0.8855084272095743,272.2729555293894
Egypt,Africa,2020-08-28,223,219,0.8860936521466899,272.2729555293894
Egypt,Africa,2020-08-29,212,220,0.8866807177760426,272.2729555293894
Egypt,Africa,2020-08-30,230,221,0.8872696327955307,272.2729555293894
Egypt,Africa,2020-08-31,212,222,0.8878604059579396,272.2729555293894
Egypt,Africa,2020-09-01,176,223,0.8884530460713754,272.2729555293894
Egypt,Africa,2020-09-02,165,224,0.8890475619997031,272.2729555293894
Egypt,Africa,2020-09-03,145,225,0.8896439626629877,272.2729555293894
Egypt,Africa,2020-09-04,157,226,0.890242257037941,272.2729555293894
Egypt,Africa,2020-09-05,130,227,0.8908424541583718,272.2729555293894
Egypt,Africa,2020-09-06,151,228,0.8914445631156407,272.2729555293894
Egypt,Africa,2020-09-07,178,229,0.8920485930591185,272.2729555293894
Egypt,Africa,2020-09-08,187,230,0.8926545531966507,272.2729555293894
Egypt,Africa,2020-09-09,175,231,0.8932624527950243,272.2729555293894
Egypt,Africa,2020-09-10,154,232,0.8938723011804411,272.2729555293894
Egypt,Africa,2020-09-11,151,233,0.8944841077389942,272.2729555293894
Egypt,Africa,2020-09-12,148,234,0.8950978819171492,272.2729555293894
Egypt,Africa,2020-09-13,153,235,0.8957136332222313,272.2729555293894
Egypt,Africa,2020-09-14,168,236,0.8963313712229152,272.2729555293894
Egypt,Africa,2020-09-15,163,237,0.8969511055497215,272.2729555293894
Egypt,Africa,2020-09-16,160,238,0.8975728458955168,272.2729555293894
Egypt,Africa,2020-09-17,141,239,0.8981966020160191,272.2729555293894
Egypt,Africa,2020-09-18,131,240,0.8988223837303083,272.2729555293894
Egypt,Africa,2020-09-19,128,241,0.8994502009213409,272.2729555293894
Egypt,Africa,2020-09-20,115,242,0.9000800635364707,272.2729555293894
Egypt,Africa,2020-09-21,126,243,0.9007119815879745,272.2729555293894
Egypt,Africa,2020-09-22,113,244,0.9013459651535815,272.2729555293894
Egypt,Africa,2020-09-23,121,245,0.9019820243770102,272.2729555293894
Egypt,Africa,2020-09-24,138,246,0.902620169468509,272.2729555293894
Egypt,Africa,2020-09-25,112,247,0.9032604107054022,272.2729555293894
Egypt,Africa,2020-09-26,111,248,0.903902758432642,272.2729555293894
Egypt,Africa,2020-09-27,104,249,0.9045472230633659,272.2729555293894
Egypt,Africa,2020-09-28,115,250,0.905193815079459,272.2729555293894
Egypt,Africa,2020-09-29,124,251,0.9058425450321226,272.2729555293894
Egypt,Africa,2020-09-30,119,252,0.9064934235424478,272.2729555293894
Egypt,Africa,2020-10-01,119,253,0.9071464613019955,272.2729555293894
Egypt,Africa,2020-10-02,149,254,0.9078016690733817,272.2729555293894
Egypt,Africa,2020-10-03,109,255,0.9084590576908683,272.2729555293894
Egypt,Africa,2020-10-04,108,256,0.9091186380609612,272.2729555293894
Egypt,Africa,2020-10-05,98,257,0.9097804211630127,272.2729555293894
Egypt,Africa,2020-10-06,121,258,0.9104444180498309,272.2729555293894
Egypt,Africa,2020-10-07,133,259,0.9111106398482952,272.2729555293894
Egypt,Africa,2020-10-08,121,260,0.9117790977599778,272.2729555293894
Egypt,Africa,2020-10-09,106,261,0.9124498030617713,272.2729555293894
Egypt,Africa,2020-10-10,125,262,0.9131227671065227,272.2729555293894
Egypt,Africa,2020-10-11,129,263,0.9137980013236751,272.2729555293894
Egypt,Africa,2020-10-12,132,264,0.9144755172199128,272.2729555293894
Egypt,Africa,2020-10-13,139,265,0.915155326379817,272.2729555293894
Egypt,Africa,2020-10-14,128,266,0.9158374404665244,272.2729555293894
Egypt,Africa,2020-10-15,118,267,0.9165218712223953,272.2729555293894
Egypt,Africa,2020-10-16,126,268,0.9172086304696867,272.2729555293894
Egypt,Africa,2020-10-17,138,269,0.9178977301112335,272.2729555293894
Egypt,Africa,2020-10-18,127,270,0.9185891821311362,272.2729555293894
Egypt,Africa,2020-10-19,123,271,0.9192829985954548,272.2729555293894
Egypt,Africa,2020-10-20,158,272,0.9199791916529119,272.2729555293894
Egypt,Africa,2020-10-21,178,273,0.9206777735356005,272.2729555293894
Egypt,Africa,2020-10-22,177,274,0.9213787565597019,272.2729555293894
Egypt,Africa,2020-10-23,170,275,0.9220821531262079,272.2729555293894
Egypt,Africa,2020-10-24,167,276,0.9227879757216532,272.2729555293894
Egypt,Africa,2020-10-25,143,277,0.9234962369188537,272.2729555293894
Egypt,Africa,2020-10-26,167,278,0.9242069493776536,272.2729555293894
Egypt,Africa,2020-10-27,170,279,0.924920125845679,272.2729555293894
Egypt,Africa,2020-10-28,153,280,0.9256357791591004,272.2729555293894
Egypt,Africa,2020-10-29,179,281,0.9263539222434034,272.2729555293894
Egypt,Africa,2020-10-30,167,282,0.9270745681141658,272.2729555293894
Egypt,Africa,2020-10-31,179,283,0.9277977298778444,272.2729555293894
Egypt,Africa,2020-11-01,181,284,0.9285234207325698,272.2729555293894
Egypt,Africa,2020-11-02,189,285,0.9292516539689492,272.2729555293894
Egypt,Africa,2020-11-03,197,286,0.9299824429708774,272.2729555293894
Egypt,Africa,2020-11-04,207,287,0.9307158012163574,272.2729555293894
Egypt,Africa,2020-11-05,201,288,0.9314517422783285,272.2729555293894
Egypt,Africa,2020-11-06,224,289,0.9321902798255037,272.2729555293894
Egypt,Africa,2020-11-07,208,290,0.932931427623216,272.2729555293894
Egypt,Africa,2020-11-08,239,291,0.9336751995342739,272.2729555293894
Egypt,Africa,2020-11-09,221,292,0.9344216095198253,272.2729555293894
Egypt,Africa,2020-11-10,232,293,0.9351706716402316,272.2729555293894
Egypt,Africa,2020-11-11,227,294,0.9359224000559497,272.2729555293894
Egypt,Africa,2020-11-12,214,295,0.9366768090284253,272.2729555293894
Egypt,Africa,2020-11-13,224,296,0.9374339129209942,272.2729555293894
Egypt,Africa,2020-11-14,228,297,0.9381937261997939,272.2729555293894
Egypt,Africa,2020-11-15,220,298,0.9389562634346853,272.2729555293894
Egypt,Africa,2020-11-16,242,299,0.9397215393001837,272.2729555293894
Egypt,Africa,2020-11-17,275,300,0.9404895685764001,272.2729555293894
Egypt,Africa,2020-11-18,329,301,0.9412603661499929,272.2729555293894
Egypt,Africa,2020-11-19,342,302,0.9420339470151297,272.2729555293894
Egypt,Africa,2020-11-20,363,303,0.9428103262744596,272.2729555293894
Egypt,Africa,2020-11-21,358,304,0.9435895191400961,272.2729555293894
Egypt,Africa,2020-11-22,351,305,0.9443715409346104,272.2729555293894
Egypt,Africa,2020-11-23,354,306,0.9451564070920359,272.2729555293894
Egypt,Africa,2020-11-24,361,307,0.9459441331588838,272.2729555293894
Egypt,Africa,2020-11-25,365,308,0.9467347347951692,272.2729555293894
Egypt,Africa,2020-11-26,368,309,0.9475282277754494,272.2729555293894
Egypt,Africa,2020-11-27,357,310,0.9483246279898723,272.2729555293894
Egypt,Africa,2020-11-28,351,311,0.9491239514452378,272.2729555293894
Egypt,Africa,2020-11-29,358,312,0.9499262142660697,272.2729555293894
Egypt,Africa,2020-11-30,370,313,0.9507314326957007,272.2729555293894
Egypt,Africa,2020-12-01,392,314,0.9515396230973676,272.2729555293894
Egypt,Africa,2020-12-02,421,315,0.9523508019553207,272.2729555293894
Egypt,Africa,2020-12-03,432,316,0.9531649858759441,272.2729555293894
Egypt,Africa,2020-12-04,427,317,0.9539821915888888,272.2729555293894
Egypt,Africa,2020-12-05,431,318,0.9548024359482189,272.2729555293894
Egypt,Africa,2020-12-06,418,319,0.9556257359335701,272.2729555293894
Egypt,Africa,2020-12-07,415,320,0.9564521086513217,272.2729555293894
Egypt,Africa,2020-12-08,434,321,0.9572815713357806,272.2729555293894
Egypt,Africa,2020-12-09,421,322,0.9581141413503803,272.2729555293894
Egypt,Africa,2020-12-10,445,323,0.9589498361888917,272.2729555293894
Egypt,Africa,2020-12-11,464,324,0.9597886734766493,272.2729555293894
Egypt,Africa,2020-12-12,478,325,0.9606306709717893,272.2729555293894
Egypt,Africa,2020-12-13,486,326,0.9614758465665034,272.2729555293894
Egypt,Africa,2020-12-14,511,327,0.962324218288306,272.2729555293894
Egypt,Africa,2020-12-15,523,328,0.9631758043013162,272.2729555293894
Egypt,Africa,2020-12-16,544,329,0.9640306229075534,272.2729555293894
Egypt,Africa,2020-12-17,548,330,0.9648886925482494,272.2729555293894
Egypt,Africa,2020-12-18,579,331,0.9657500318051739,272.2729555293894
Egypt,Africa,2020-12-19,611,332,0.9666146594019763,272.2729555293894
Egypt,Africa,2020-12-20,664,333,0.9674825942055421,272.2729555293894
Egypt,Africa,2020-12-21,718,334,0.9683538552273651,272.2729555293894
Egypt,Africa,2020-12-22,788,335,0.9692284616249359,272.2729555293894
Egypt,Africa,2020-12-23,911,336,0.970106432703146,272.2729555293894
Egypt,Africa,2020-12-24,1021,337,0.970987787915708,272.2729555293894
Egypt,Africa,2020-12-25,1133,338,0.9718725468665923,272.2729555293894
Egypt,Africa,2020-12-26,1189,339,0.9727607293114813,272.2729555293894
Egypt,Africa,2020-12-27,1226,340,0.9736523551592389,272.2729555293894
Egypt,Africa,2020-12-28,1359,341,0.9745474444733989,272.2729555293894
Egypt,Africa,2020-12-29,1333,342,0.9754460174736694,272.2729555293894
Egypt,Africa,2020-12-30,1411,343,0.9763480945374555,272.2729555293894
Egypt,Africa,2020-12-31,1418,344,0.9772536962014,272.2729555293894
Egypt,Africa,2021-01-01,1409,345,0.9781628431629412,272.2729555293894
Egypt,Africa,2021-01-02,1407,346,0.9790755562818902,272.2729555293894
Egypt,Africa,2021-01-03,1309,347,0.9799918565820264,272.2729555293894
Egypt,Africa,2021-01-04,1277,348,0.9809117652527113,272.2729555293894
Egypt,Africa,2021-01-05,1119,349,0.9818353036505224,272.2729555293894
Egypt,Africa,2021-01-06,1007,350,0.9827624933009054,272.2729555293894
Egypt,Africa,2021-01-07,1219,351,0.9836933558998471,272.2729555293894
Egypt,Africa,2021-01-08,1001,352,0.9846279133155672,272.2729555293894
Egypt,Africa,2021-01-09,989,353,0.9855661875902313,272.2729555293894
Egypt,Africa,2021-01-10,993,354,0.9865082009416833,272.2729555293894
Egypt,Africa,2021-01-11,961,355,0.9874539757651997,272.2729555293894
Egypt,Africa,2021-01-12,970,356,0.9884035346352638,272.2729555293894
Egypt,Africa,2021-01-13,996,357,0.9893569003073622,272.2729555293894
Egypt,Africa,2021-01-14,1022,358,0.9903140957198026,272.2729555293894
Egypt,Africa,2021-01-15,879,359,0.9912751439955528,272.2729555293894
Egypt,Africa,2021-01-16,887,360,0.9922400684441042,272.2729555293894
Egypt,Africa,2021-01-17,890,361,0.9932088925633542,272.2729555293894
Egypt,Africa,2021-01-18,878,362,0.9941816400415158,272.2729555293894
Egypt,Africa,2021-01-19,899,363,0.9951583347590465,272.2729555293894
Egypt,Africa,2021-01-20,789,364,0.9961390007906038,272.2729555293894
Egypt,Africa,2021-01-21,752,365,0.9971236624070225,272.2729555293894
Egypt,Africa,2021-01-22,748,366,0.9981123440773174,272.2729555293894
Egypt,Africa,2021-01-23,680,367,0.99910507047071,272.2729555293894
Egypt,Africa,2021-01-24,674,368,1.0001018664586803,272.2729555293894
Egypt,Africa,2021-01-25,669,369,1.0011027571170446,272.2729555293894
Egypt,Africa,2021-01-26,643,370,1.0021077677280565,272.2729555293894
Egypt,Africa,2021-01-27,632,371,1.0031169237825384,272.2729555293894
Egypt,Africa,2021-01-28,521,372,1.004130250982034,272.2729555293894
Egypt,Africa,2021-01-29,589,373,1.0051477752409916,272.2729555293894
Egypt,Africa,2021-01-30,547,374,1.0061695226889733,272.2729555293894
Egypt,Africa,2021-01-31,533,375,1.0071955196728914,272.2729555293894
Egypt,Africa,2021-02-01,541,376,1.0082257927592728,272.2729555293894
Egypt,Africa,2021-02-02,521,377,1.0092603687365527,272.2729555293894
Egypt,Africa,2021-02-03,512,378,1.0102992746173953,272.2729555293894
Egypt,Africa,2021-02-04,532,379,1.0113425376410465,272.2729555293894
Egypt,Africa,2021-02-05,540,380,1.012390185275713,272.2729555293894
Egypt,Africa,2021-02-06,509,381,1.0134422452209735,272.2729555293894
Egypt,Africa,2021-02-07,534,382,1.0144987454102208,272.2729555293894
Egypt,Africa,2021-02-08,567,383,1.0155597140131332,272.2729555293894
Egypt,Africa,2021-02-09,573,384,1.0166251794381782,272.2729555293894
Egypt,Africa,2021-02-10,610,385,1.0176951703351484,272.2729555293894
Egypt,Africa,2021-02-11,603,386,1.0187697155977293,272.2729555293894
Egypt,Africa,2021-02-12,609,387,1.0198488443661005,272.2729555293894
Egypt,Africa,2021-02-13,600,388,1.0209325860295693,272.2729555293894
Egypt,Africa,2021-02-14,611,389,1.0220209702292389,272.2729555293894
Egypt,Africa,2021-02-15,613,390,1.0231140268607115,272.2729555293894
Egypt,Africa,2021-02-16,633,391,1.0242117860768245,272.2729555293894
Egypt,Africa,2021-02-17,618,392,1.0253142782904239,272.2729555293894
Egypt,Africa,2021-02-18,656,393,1.0264215341771725,272.2729555293894
Egypt,Africa,2021-02-19,610,394,1.0275335846783955,272.2729555293894
Egypt,Africa,2021-02-20,600,395,1.0286504610039622,272.2729555293894
Egypt,Africa,2021-02-21,608,396,1.029772194635206,272.2729555293894
Egypt,Africa,2021-02-22,623,397,1.0308988173278826,272.2729555293894
Egypt,Africa,2021-02-23,633,398,1.0320303611151656,272.2729555293894
Egypt,Africa,2021-02-24,644,399,1.0331668583106839,272.2729555293894
Egypt,Africa,2021-02-25,589,400,1.0343083415115968,272.2729555293894
Egypt,Africa,2021-02-26,601,401,1.0354548436017113,272.2729555293894
Egypt,Africa,2021-02-27,588,402,1.036606397754639,272.2729555293894
Egypt,Africa,2021-02-28,595,403,1.0377630374369962,272.2729555293894
Egypt,Africa,2021-03-01,586,404,1.0389247964116464,272.2729555293894
Egypt,Africa,2021-03-02,581,405,1.0400917087409847,272.2729555293894
Egypt,Africa,2021-03-03,577,406,1.0412638087902675,272.2729555293894
Egypt,Africa,2021-03-04,587,407,1.042441131230986,272.2729555293894
Egypt,Africa,2021-03-05,579,408,1.0436237110442845,272.2729555293894
Egypt,Africa,2021-03-06,588,409,1.0448115835244252,272.2729555293894
Egypt,Africa,2021-03-07,581,410,1.0460047842823001,272.2729555293894
Egypt,Africa,2021-03-08,591,411,1.0472033492489892,272.2729555293894
Egypt,Africa,2021-03-09,622,412,1.0484073146793664,272.2729555293894
Egypt,Africa,2021-03-10,645,413,1.0496167171557567,272.2729555293894
Egypt,Africa,2021-03-11,639,414,1.0508315935916404,272.2729555293894
Egypt,Africa,2021-03-12,639,415,1.052051981235409,272.2729555293894
Egypt,Africa,2021-03-13,641,416,1.053277917674172,272.2729555293894
Egypt,Africa,2021-03-14,644,417,1.0545094408376159,272.2729555293894
Egypt,Africa,2021-03-15,631,418,1.0557465890019164,272.2729555293894
Egypt,Africa,2021-03-16,640,419,1.0569894007937033,272.2729555293894
Egypt,Africa,2021-03-17,645,420,1.0582379151940806,272.2729555293894
Egypt,Africa,2021-03-18,642,421,1.0594921715427033,272.2729555293894
Egypt,Africa,2021-03-19,645,422,1.0607522095419073,272.2729555293894
Egypt,Africa,2021-03-20,644,423,1.062018069260901,272.2729555293894
Egypt,Africa,2021-03-21,647,424,1.0632897911400103,272.2729555293894
Egypt,Africa,2021-03-22,643,425,1.0645674159949874,272.2729555293894
Egypt,Africa,2021-03-23,648,426,1.065850985021376,272.2729555293894
Egypt,Africa,2021-03-24,641,427,1.0671405397989393,272.2729555293894
Egypt,Africa,2021-03-25,661,428,1.0684361222961505,272.2729555293894
Egypt,Africa,2021-03-26,670,429,1.0697377748747454,272.2729555293894
Egypt,Africa,2021-03-27,683,430,1.071045540294339,272.2729555293894
Egypt,Africa,2021-03-28,686,431,1.0723594617171088,272.2729555293894
Egypt,Africa,2021-03-29,689,432,1.073679582712543,272.2729555293894
Egypt,Africa,2021-03-30,693,433,1.0750059472622553,272.2729555293894
Egypt,Africa,2021-03-31,699,434,1.0763385997648716,272.2729555293894
Egypt,Africa,2021-04-01,712,435,1.0776775850409825,272.2729555293894
Egypt,Africa,2021-04-02,703,436,1.0790229483381688,272.2729555293894
Egypt,Africa,2021-04-03,710,437,1.0803747353360975,272.2729555293894
Egypt,Africa,2021-04-04,709,438,1.0817329921516936,272.2729555293894
Egypt,Africa,2021-04-05,767,439,1.0830977653443825,272.2729555293894
Egypt,Africa,2021-04-06,778,440,1.0844691019214117,272.2729555293894
Egypt,Africa,2021-04-07,783,441,1.085847049343247,272.2729555293894
Egypt,Africa,2021-04-08,789,442,1.0872316555290484,272.2729555293894
Egypt,Africa,2021-04-09,794,443,1.0886229688622246,272.2729555293894
Egypt,Africa,2021-04-10,801,444,1.0900210381960689,272.2729555293894
Egypt,Africa,2021-04-11,812,445,1.091425912859477,272.2729555293894
Egypt,Africa,2021-04-12,818,446,1.092837642662749,272.2729555293894
Egypt,Africa,2021-04-13,823,447,1.0942562779034772,272.2729555293894
Egypt,Africa,2021-04-14,831,448,1.0956818693725183,272.2729555293894
Egypt,Africa,2021-04-15,837,449,1.0971144683600553,272.2729555293894
Egypt,Africa,2021-04-16,841,450,1.0985541266617498,272.2729555293894
Egypt,Africa,2021-04-17,845,451,1.1000008965849828,272.2729555293894
Egypt,Africa,2021-04-18,850,452,1.1014548309551917,272.2729555293894
Egypt,Africa,2021-04-19,852,453,1.1029159831222974,272.2729555293894
Egypt,Africa,2021-04-20,855,454,1.1043844069672326,272.2729555293894
Egypt,Africa,2021-04-21,861,455,1.1058601569085622,272.2729555293894
Egypt,Africa,2021-04-22,872,456,1.107343287909208,272.2729555293894
Egypt,Africa,2021-04-23,884,457,1.1088338554832706,272.2729555293894
Egypt,Africa,2021-04-24,912,458,1.1103319157029579,272.2729555293894
Egypt,Africa,2021-04-25,953,459,1.1118375252056139,272.2729555293894
Egypt,Africa,2021-04-26,991,460,1.1133507412008588,272.2729555293894
Egypt,Africa,2021-04-27,1003,461,1.1148716214778343,272.2729555293894
Egypt,Africa,2021-04-28,1011,462,1.1164002244125597,272.2729555293894
Egypt,Africa,2021-04-29,1003,463,1.1179366089754026,272.2729555293894
Egypt,Africa,2021-04-30,1021,464,1.11948083473866,272.2729555293894
Egypt,Africa,2021-05-01,1032,465,1.1210329618842603,272.2729555293894
Egypt,Africa,2021-05-02,1051,466,1.12259305121158,272.2729555293894
Egypt,Africa,2021-05-03,1078,467,1.124161164145384,272.2729555293894
Egypt,Africa,2021-05-04,1090,468,1.1257373627438851,272.2729555293894
Egypt,Africa,2021-05-05,1102,469,1.1273217097069337,272.2729555293894
Egypt,Africa,2021-05-06,1110,470,1.1289142683843296,272.2729555293894
Egypt,Africa,2021-05-07,1125,471,1.1305151027842666,272.2729555293894
Egypt,Africa,2021-05-08,1132,472,1.1321242775819076,272.2729555293894
Egypt,Africa,2021-05-09,1138,473,1.1337418581280951,272.2729555293894
Egypt,Africa,2021-05-10,1150,474,1.1353679104581982,272.2729555293894
Egypt,Africa,2021-05-11,1180,475,1.137002501301098,272.2729555293894
Egypt,Africa,2021-05-12,1187,476,1.1386456980883168,272.2729555293894
Egypt,Africa,2021-05-13,1193,477,1.14029756896329,272.2729555293894
Egypt,Africa,2021-05-14,1197,478,1.1419581827907868,272.2729555293894
Egypt,Africa,2021-05-15,1203,479,1.143627609166479,272.2729555293894
Egypt,Africa,2021-05-16,1201,480,1.1453059184266654,272.2729555293894
Egypt,Africa,2021-05-17,1188,481,1.1469931816581485,272.2729555293894
Egypt,Africa,2021-05-18,1169,482,1.148689470708272,272.2729555293894
Egypt,Africa,2021-05-19,1160,483,1.1503948581951196,272.2729555293894
Egypt,Africa,2021-05-20,1153,484,1.1521094175178768,272.2729555293894
Egypt,Africa,2021-05-21,1148,485,1.1538332228673622,272.2729555293894
Egypt,Africa,2021-05-22,1151,486,1.1555663492367294,272.2729555293894
Egypt,Africa,2021-05-23,1145,487,1.157308872432341,272.2729555293894
Egypt,Africa,2021-05-24,1149,488,1.1590608690848223,272.2729555293894
Egypt,Africa,2021-05-25,1140,489,1.1608224166602947,272.2729555293894
Egypt,Africa,2021-05-26,1151,490,1.1625935934717937,272.2729555293894
Egypt,Africa,2021-05-27,1132,491,1.1643744786908743,272.2729555293894
Egypt,Africa,2021-05-28,1133,492,1.1661651523594074,272.2729555293894
Egypt,Africa,2021-05-29,1119,493,1.1679656954015727,272.2729555293894
Egypt,Africa,2021-05-30,1007,494,1.1697761896360488,272.2729555293894
Egypt,Africa,2021-05-31,984,495,1.1715967177884068,272.2729555293894
Egypt,Africa,2021-06-01,956,496,1.1734273635037107,272.2729555293894
Egypt,Africa,2021-06-02,951,497,1.1752682113593278,272.2729555293894
Egypt,Africa,2021-06-03,932,498,1.1771193468779546,272.2729555293894
Egypt,Africa,2021-06-04,861,499,1.178980856540861,272.2729555293894
Egypt,Africa,2021-06-05,821,500,1.1808528278013586,272.2729555293894
Egypt,Africa,2021-06-06,801,501,1.1827353490984955,272.2729555293894
Egypt,Africa,2021-06-07,782,502,1.1846285098709848,272.2729555293894
Egypt,Africa,2021-06-08,773,503,1.186532400571369,272.2729555293894
Egypt,Africa,2021-06-09,765,504,1.188447112680426,272.2729555293894
Egypt,Africa,2021-06-10,755,505,1.1903727387218213,272.2729555293894
Egypt,Africa,2021-06-11,733,506,1.1923093722770124,272.2729555293894
Egypt,Africa,2021-06-12,711,507,1.194257108000408,272.2729555293894
Egypt,Africa,2021-06-13,691,508,1.1962160416347907,272.2729555293894
Egypt,Africa,2021-06-14,613,509,1.1981862700270034,272.2729555293894
Egypt,Africa,2021-06-15,609,510,1.200167891143912,272.2729555293894
Egypt,Africa,2021-06-16,606,511,1.2021610040886415,272.2729555293894
Egypt,Africa,2021-06-17,591,512,1.2041657091170987,272.2729555293894
Egypt,Africa,2021-06-18,589,513,1.2061821076547825,272.2729555293894
Egypt,Africa,2021-06-19,566,514,1.2082103023138886,272.2729555293894
Egypt,Africa,2021-06-20,532,515,1.210250396910717,272.2729555293894
Egypt,Africa,2021-06-21,509,516,1.2123024964833862,272.2729555293894
Egypt,Africa,2021-06-22,498,517,1.2143667073098598,272.2729555293894
Egypt,Africa,2021-06-23,466,518,1.2164431369262947,272.2729555293894
Egypt,Africa,2021-06-24,423,519,1.218531894145716,272.2729555293894
Egypt,Africa,2021-06-25,412,520,1.2206330890770243,272.2729555293894
Egypt,Africa,2021-06-26,409,521,1.2227468331443447,272.2729555293894
Egypt,Africa,2021-06-27,389,522,1.2248732391067236,272.2729555293894
Egypt,Africa,2021-06-28,376,523,1.2270124210781796,272.2729555293894
Egypt,Africa,2021-06-29,261,524,1.229164494548117,272.2729555293894
Egypt,Africa,2021-06-30,251,525,1.231329576402111,272.2729555293894
Egypt,Africa,2021-07-01,242,526,1.2335077849430691,272.2729555293894
Egypt,Africa,2021-07-02,198,527,1.2356992399127793,272.2729555293894
Egypt,Africa,2021-07-03,181,528,1.2379040625138527,272.2729555293894
Egypt,Africa,2021-07-04,179,529,1.2401223754320692,272.2729555293894
Egypt,Africa,2021-07-05,175,530,1.2423543028591333,272.2729555293894
